"game_id","description","assist","player","result","periodTime","totalTime","xx","yy"
"Milano Brescia game 3","2 punti segnato","","Johannes Voigtmann","made",572,1772,705,224
"Milano Brescia game 3","3 punti segnato","Johannes Voigtmann","Kyle Hines","made",600,1800,420,868
"Milano Brescia game 3","2 punti segnato","","Diego Flaccadori","made",32,1832,735,224
"Milano Brescia game 3","2 punti sbagliato","","Johannes Voigtmann","missed",109,1909,435,504
"Milano Brescia game 3","3 punti segnato","","Devon Hall","made",115,1915,360,868
"Milano Brescia game 3","2 punti segnato","","Diego Flaccadori","made",145,1945,660,196
"Milano Brescia game 3","2 punti segnato","Johannes Voigtmann","Devon Hall","made",200,2000,720,168
"Milano Brescia game 3","3 punti sbagliato","","Nicolò Melli","missed",249,2049,255,756
"Milano Brescia game 3","3 punti sbagliato","","Shabazz Napier","missed",345,2145,945,868
"Milano Brescia game 3","2 punti segnato","","Nicolò Melli","made",355,2155,600,280
"Milano Brescia game 3","2 punti sbagliato","","Shavon Shields","missed",385,2185,615,616
"Milano Brescia game 3","2 punti segnato","","Devon Hall","made",418,2218,795,252
"Milano Brescia game 3","3 punti sbagliato","","Diego Flaccadori","missed",446,2246,465,840
"Milano Brescia game 3","2 punti sbagliato","","Stefano Tonut","missed",476,2276,570,476
"Milano Brescia game 3","2 punti segnato","","Devon Hall","made",511,2311,1005,700
"Milano Brescia game 3","3 punti sbagliato","","Giampaolo Ricci","missed",551,2351,1095,812
"24451","2 punti segnato","","Stefano Tonut","made",55,55,660,224
"24451","2 punti sbagliato","","Nicolò Melli","missed",100,100,525,728
"24451","2 punti sbagliato","","Nicolò Melli","missed",159,159,870,196
"24451","2 punti segnato","","Nicolò Melli","made",159,159,870,196
"24451","3 punti sbagliato","","Devon Hall","missed",194,194,1335,616
"24451","2 punti sbagliato","","Stefano Tonut","missed",227,227,825,168
"24451","2 punti sbagliato","","Johannes Voigtmann","missed",281,281,1185,252
"24451","2 punti sbagliato","","Shavon Shields","missed",303,303,840,224
"24451","2 punti segnato","","Nicolò Melli","made",303,303,840,224
"24451","3 punti sbagliato","","Stefano Tonut","missed",352,352,135,672
"24451","2 punti segnato","","Shabazz Napier","made",383,383,870,252
"24451","2 punti sbagliato","","Shavon Shields","missed",440,440,585,476
"24451","3 punti segnato","","Shabazz Napier","made",468,468,1200,784
"24451","3 punti sbagliato","","Shabazz Napier","missed",508,508,180,672
"24451","3 punti sbagliato","","Shavon Shields","missed",519,519,225,784
"24451","3 punti sbagliato","","Diego Flaccadori","missed",572,572,30,140
"24451","3 punti sbagliato","","Devon Hall","missed",600,600,735,1344
"24451","3 punti sbagliato","","Giampaolo Ricci","missed",70,670,900,924
"24451","2 punti sbagliato","","Devon Hall","missed",99,699,675,280
"24451","2 punti sbagliato","","Stefano Tonut","missed",150,750,1140,644
"24451","2 punti segnato","","Shabazz Napier","made",223,823,825,196
"24451","2 punti sbagliato","","Nikola Mirotic","missed",281,881,630,252
"24451","2 punti sbagliato","","Nicolò Melli","missed",363,963,660,672
"24451","2 punti segnato","Shavon Shields","Nicolò Melli","made",395,995,660,224
"24451","2 punti sbagliato","","Nicolò Melli","missed",474,1074,675,560
"24451","2 punti sbagliato","","Kyle Hines","missed",510,1110,795,196
"24451","2 punti sbagliato","","Johannes Voigtmann","missed",530,1130,840,224
"24451","2 punti segnato","","Kyle Hines","made",530,1130,840,224
"24451","3 punti sbagliato","","Shabazz Napier","missed",580,1180,645,952
"24451","3 punti segnato","","Shabazz Napier","made",14,1214,450,868
"24451","2 punti sbagliato","","Nicolò Melli","missed",104,1304,975,616
"24451","2 punti sbagliato","","Nicolò Melli","missed",190,1390,690,560
"24451","2 punti sbagliato","","Devon Hall","missed",196,1396,660,168
"24451","2 punti sbagliato","","Nikola Mirotic","missed",213,1413,705,140
"24451","2 punti segnato","","Shabazz Napier","made",244,1444,690,140
"24451","2 punti segnato","Shavon Shields","Devon Hall","made",282,1482,780,196
"24451","3 punti segnato","Devon Hall","Shavon Shields","made",319,1519,1275,700
"24451","3 punti sbagliato","","Nicolò Melli","missed",356,1556,1095,868
"24451","2 punti sbagliato","","Nikola Mirotic","missed",356,1556,1095,868
"24451","2 punti segnato","","Nikola Mirotic","made",356,1556,1095,868
"24451","2 punti segnato","","Shavon Shields","made",381,1581,780,252
"24451","3 punti sbagliato","","Stefano Tonut","missed",420,1620,1125,812
"24451","3 punti segnato","","Shavon Shields","made",452,1652,1035,924
"24451","2 punti sbagliato","","Shavon Shields","missed",504,1704,885,196
"24451","3 punti segnato","Johannes Voigtmann","Devon Hall","made",509,1709,75,476
"24451","2 punti segnato","Shavon Shields","Kyle Hines","made",552,1752,825,224
"24451","3 punti segnato","","Shavon Shields","made",595,1795,990,924
"24451","3 punti sbagliato","","Johannes Voigtmann","missed",63,1863,1305,728
"24451","3 punti segnato","","Shabazz Napier","made",99,1899,615,924
"24451","3 punti segnato","Nicolò Melli","Devon Hall","made",143,1943,1260,784
"24451","2 punti sbagliato","","Stefano Tonut","missed",177,1977,1275,168
"24451","2 punti sbagliato","","Nikola Mirotic","missed",227,2027,345,196
"24451","3 punti sbagliato","","Shabazz Napier","missed",246,2046,555,896
"24451","2 punti sbagliato","","Nicolò Melli","missed",332,2132,810,588
"24451","2 punti segnato","","Shavon Shields","made",403,2203,825,196
"24451","2 punti sbagliato","","Shabazz Napier","missed",475,2275,675,196
"24451","2 punti sbagliato","","Shavon Shields","missed",509,2309,825,616
"24451","3 punti sbagliato","","Nikola Mirotic","missed",537,2337,270,728
"24451","3 punti segnato","","Shabazz Napier","made",567,2367,540,868
"24451","2 punti sbagliato","","Shabazz Napier","missed",597,2397,795,224
"24451","2 punti segnato","","Nicolò Melli","made",313,2413,1155,252
"24451","3 punti segnato","","Shavon Shields","made",348,2448,1230,784
"24451","2 punti sbagliato","","Shabazz Napier","missed",387,2487,1065,532
"24451","3 punti segnato","","Shavon Shields","made",427,2527,405,812
"24451","3 punti segnato","","Shavon Shields","made",457,2557,225,672
"24451","3 punti sbagliato","","Devon Hall","missed",499,2599,600,924
"24451","2 punti segnato","","Devon Hall","made",544,2644,765,224
"24451","3 punti segnato","","Devon Hall","made",577,2677,300,812
"24452","3 punti sbagliato","","Nikola Mirotic","missed",44,44,705,952
"24452","3 punti sbagliato","","Shabazz Napier","missed",76,76,1155,812
"24452","2 punti sbagliato","","Shabazz Napier","missed",82,82,810,196
"24452","2 punti sbagliato","","Nicolò Melli","missed",92,92,750,140
"24452","3 punti segnato","","Nikola Mirotic","made",111,111,1350,616
"24452","3 punti sbagliato","","Nikola Mirotic","missed",149,149,1455,168
"24452","3 punti segnato","","Stefano Tonut","made",275,275,435,868
"24452","3 punti segnato","Shabazz Napier","Nicolò Melli","made",315,315,150,756
"24452","2 punti segnato","","Stefano Tonut","made",380,380,675,196
"24452","2 punti sbagliato","","Shavon Shields","missed",411,411,735,364
"24452","2 punti sbagliato","","Stefano Tonut","missed",424,424,945,336
"24452","2 punti sbagliato","","Shavon Shields","missed",450,450,810,196
"24452","2 punti segnato","Shavon Shields","Kyle Hines","made",558,558,690,224
"24452","3 punti sbagliato","","Devon Hall","missed",588,588,1305,840
"24452","3 punti sbagliato","","Shavon Shields","missed",597,597,210,756
"24452","3 punti segnato","Johannes Voigtmann","Devon Hall","made",38,638,435,896
"24452","2 punti sbagliato","","Shabazz Napier","missed",110,710,555,532
"24452","2 punti sbagliato","","Shabazz Napier","missed",148,748,735,504
"24452","2 punti segnato","","Devon Hall","made",174,774,540,532
"24452","2 punti segnato","Shabazz Napier","Nicolò Melli","made",221,821,765,308
"24452","2 punti segnato","","Stefano Tonut","made",284,884,1035,644
"24452","2 punti segnato","","Shabazz Napier","made",328,928,915,672
"24452","3 punti sbagliato","","Stefano Tonut","missed",365,965,1455,280
"24452","2 punti sbagliato","","Kyle Hines","missed",389,989,735,140
"24452","3 punti sbagliato","","Shavon Shields","missed",435,1035,45,336
"24452","3 punti sbagliato","","Nikola Mirotic","missed",467,1067,150,616
"24452","2 punti sbagliato","","Stefano Tonut","missed",513,1113,270,476
"24452","2 punti segnato","","Shavon Shields","made",545,1145,615,308
"24452","2 punti sbagliato","","Stefano Tonut","missed",589,1189,1275,392
"24452","3 punti sbagliato","","Shavon Shields","missed",600,1200,1350,1092
"24452","3 punti sbagliato","","Devon Hall","missed",48,1248,1305,700
"24452","2 punti sbagliato","","Nikola Mirotic","missed",92,1292,645,224
"24452","3 punti segnato","","Shabazz Napier","made",100,1300,240,700
"24452","3 punti sbagliato","","Shabazz Napier","missed",138,1338,705,980
"24452","3 punti segnato","Stefano Tonut","Devon Hall","made",165,1365,1215,784
"24452","2 punti sbagliato","","Shavon Shields","missed",202,1402,705,280
"24452","2 punti segnato","","Devon Hall","made",217,1417,825,168
"24452","2 punti segnato","Diego Flaccadori","Nicolò Melli","made",264,1464,795,252
"24452","2 punti segnato","","Nikola Mirotic","made",292,1492,780,224
"24452","2 punti sbagliato","","Diego Flaccadori","missed",347,1547,945,532
"24452","2 punti sbagliato","","Nikola Mirotic","missed",347,1547,945,532
"24452","2 punti sbagliato","","Nicolò Melli","missed",383,1583,825,672
"24452","3 punti sbagliato","","Diego Flaccadori","missed",399,1599,1395,616
"24452","2 punti sbagliato","","Nikola Mirotic","missed",405,1605,585,196
"24452","3 punti segnato","Devon Hall","Nikola Mirotic","made",436,1636,390,840
"24452","2 punti segnato","","Diego Flaccadori","made",462,1662,765,224
"24452","3 punti sbagliato","","Diego Flaccadori","missed",497,1697,645,924
"24452","2 punti segnato","","Johannes Voigtmann","made",547,1747,735,308
"24452","2 punti sbagliato","","Diego Flaccadori","missed",586,1786,420,532
"24452","2 punti segnato","","Shabazz Napier","made",25,1825,1020,560
"24452","2 punti segnato","","Stefano Tonut","made",51,1851,705,224
"24452","2 punti segnato","","Shavon Shields","made",66,1866,765,140
"24452","3 punti sbagliato","","Stefano Tonut","missed",185,1985,780,924
"24452","2 punti sbagliato","","Nicolò Melli","missed",207,2007,225,196
"24452","3 punti sbagliato","","Nikola Mirotic","missed",290,2090,1395,588
"24452","3 punti sbagliato","","Nikola Mirotic","missed",328,2128,45,112
"24452","2 punti segnato","","Devon Hall","made",328,2128,45,112
"24452","3 punti sbagliato","","Shabazz Napier","missed",371,2171,45,252
"24452","3 punti sbagliato","","Nicolò Melli","missed",408,2208,1470,84
"24452","3 punti segnato","Devon Hall","Nikola Mirotic","made",441,2241,45,140
"24452","3 punti sbagliato","","Nikola Mirotic","missed",474,2274,1365,784
"24452","3 punti sbagliato","","Shabazz Napier","missed",565,2365,465,868
"24453","2 punti sbagliato","","Shavon Shields","missed",8,8,795,196
"24453","2 punti segnato","","Shavon Shields","made",8,8,795,196
"24453","2 punti segnato","Nicolò Melli","Nikola Mirotic","made",53,53,690,308
"24453","3 punti sbagliato","","Stefano Tonut","missed",90,90,270,728
"24453","2 punti segnato","Nicolò Melli","Shavon Shields","made",118,118,810,280
"24453","3 punti sbagliato","","Nikola Mirotic","missed",146,146,150,672
"24453","3 punti sbagliato","","Nicolò Melli","missed",212,212,1200,756
"24453","2 punti segnato","","Nikola Mirotic","made",243,243,735,364
"24453","2 punti sbagliato","","Nicolò Melli","missed",286,286,795,252
"24453","2 punti segnato","Shabazz Napier","Nicolò Melli","made",312,312,735,196
"24453","2 punti sbagliato","","Shavon Shields","missed",344,344,870,672
"24453","2 punti sbagliato","","Shavon Shields","missed",355,355,585,336
"24453","2 punti segnato","Shabazz Napier","Kyle Hines","made",368,368,720,224
"24453","2 punti segnato","Kyle Hines","Nikola Mirotic","made",425,425,765,196
"24453","2 punti sbagliato","","Nikola Mirotic","missed",457,457,1245,280
"24453","2 punti segnato","","Shavon Shields","made",488,488,780,196
"24453","2 punti sbagliato","","Shavon Shields","missed",511,511,675,336
"24453","3 punti sbagliato","","Johannes Voigtmann","missed",521,521,1380,616
"24453","3 punti sbagliato","","Diego Flaccadori","missed",527,527,465,896
"24453","2 punti segnato","","Johannes Voigtmann","made",527,527,465,896
"24453","3 punti segnato","Johannes Voigtmann","Diego Flaccadori","made",567,567,15,224
"24453","3 punti segnato","","Devon Hall","made",599,599,225,700
"24453","2 punti segnato","","Devon Hall","made",63,663,660,336
"24453","2 punti segnato","","Nicolò Melli","made",112,712,780,224
"24453","3 punti sbagliato","","Giampaolo Ricci","missed",165,765,1170,812
"24453","2 punti segnato","Nicolò Melli","Diego Flaccadori","made",172,772,465,588
"24453","2 punti segnato","","Diego Flaccadori","made",226,826,630,196
"24453","3 punti sbagliato","","Giampaolo Ricci","missed",256,856,1440,196
"24453","2 punti sbagliato","","Shabazz Napier","missed",296,896,315,252
"24453","3 punti segnato","","Shabazz Napier","made",326,926,420,868
"24453","3 punti sbagliato","","Stefano Tonut","missed",367,967,1230,756
"24453","3 punti sbagliato","","Shavon Shields","missed",395,995,195,812
"24453","3 punti sbagliato","","Shabazz Napier","missed",424,1024,555,896
"24453","2 punti segnato","Shabazz Napier","Nikola Mirotic","made",499,1099,765,224
"24453","2 punti sbagliato","","Diego Flaccadori","missed",546,1146,735,392
"24453","2 punti segnato","","Diego Flaccadori","made",585,1185,345,560
"24453","3 punti sbagliato","","Shavon Shields","missed",27,1227,570,952
"24453","3 punti segnato","Shabazz Napier","Stefano Tonut","made",111,1311,45,280
"24453","2 punti sbagliato","","Nikola Mirotic","missed",141,1341,870,364
"24453","2 punti segnato","Stefano Tonut","Nikola Mirotic","made",176,1376,885,196
"24453","2 punti sbagliato","","Stefano Tonut","missed",210,1410,900,196
"24453","3 punti segnato","Shabazz Napier","Nikola Mirotic","made",227,1427,45,84
"24453","3 punti sbagliato","","Shavon Shields","missed",270,1470,1305,700
"24453","3 punti sbagliato","","Shabazz Napier","missed",301,1501,1125,812
"24453","3 punti segnato","Diego Flaccadori","Johannes Voigtmann","made",337,1537,855,980
"24453","2 punti sbagliato","","Johannes Voigtmann","missed",397,1597,345,308
"24453","3 punti sbagliato","","Shavon Shields","missed",432,1632,975,896
"24453","2 punti segnato","Devon Hall","Diego Flaccadori","made",491,1691,750,196
"24453","2 punti sbagliato","","Shavon Shields","missed",549,1749,705,280
"24453","3 punti sbagliato","","Shavon Shields","missed",568,1768,1290,728
"24453","2 punti sbagliato","","Johannes Voigtmann","missed",568,1768,1290,728
"24453","3 punti sbagliato","","Shavon Shields","missed",599,1799,810,1204
"24453","2 punti sbagliato","","Diego Flaccadori","missed",23,1823,525,616
"24453","2 punti sbagliato","","Nicolò Melli","missed",54,1854,765,224
"24453","2 punti segnato","","Shabazz Napier","made",84,1884,795,252
"24453","2 punti segnato","","Shabazz Napier","made",115,1915,660,224
"24453","2 punti segnato","Shabazz Napier","Nikola Mirotic","made",152,1952,720,196
"24453","3 punti sbagliato","","Nikola Mirotic","missed",177,1977,1350,588
"24453","2 punti segnato","","Shabazz Napier","made",209,2009,720,196
"24453","3 punti sbagliato","","Shabazz Napier","missed",250,2050,855,952
"24453","2 punti segnato","","Shabazz Napier","made",352,2152,750,448
"24453","2 punti sbagliato","","Nicolò Melli","missed",406,2206,390,532
"24453","2 punti sbagliato","","Shavon Shields","missed",471,2271,975,560
"24453","2 punti segnato","","Shavon Shields","made",517,2317,840,252
"24453","2 punti sbagliato","","Shabazz Napier","missed",543,2343,885,728
"24453","2 punti sbagliato","","Shavon Shields","missed",583,2383,960,308
"24454","3 punti sbagliato","","Nikola Mirotic","missed",43,43,1230,700
"24454","2 punti segnato","","Stefano Tonut","made",87,87,615,252
"24454","2 punti sbagliato","","Nicolò Melli","missed",141,141,645,196
"24454","2 punti segnato","","Nikola Mirotic","made",220,220,855,252
"24454","3 punti sbagliato","","Nikola Mirotic","missed",279,279,360,924
"24454","3 punti sbagliato","","Shabazz Napier","missed",292,292,630,980
"24454","2 punti segnato","Nicolò Melli","Stefano Tonut","made",314,314,750,336
"24454","3 punti segnato","","Stefano Tonut","made",333,333,930,868
"24454","2 punti sbagliato","","Diego Flaccadori","missed",365,365,1050,644
"24454","2 punti sbagliato","","Shavon Shields","missed",402,402,690,280
"24454","2 punti sbagliato","","Diego Flaccadori","missed",431,431,525,616
"24454","3 punti sbagliato","","Shavon Shields","missed",486,486,1275,644
"24454","3 punti segnato","Shavon Shields","Diego Flaccadori","made",540,540,195,672
"24454","2 punti segnato","","Johannes Voigtmann","made",582,582,510,336
"24454","3 punti sbagliato","","Johannes Voigtmann","missed",42,642,1230,700
"24454","2 punti segnato","","Devon Hall","made",77,677,705,252
"24454","2 punti segnato","Stefano Tonut","Johannes Voigtmann","made",113,713,780,252
"24454","2 punti sbagliato","","Stefano Tonut","missed",153,753,735,364
"24454","2 punti segnato","Shabazz Napier","Nicolò Melli","made",179,779,855,224
"24454","3 punti segnato","Shabazz Napier","Nicolò Melli","made",261,861,180,756
"24454","3 punti segnato","Shavon Shields","Shabazz Napier","made",317,917,360,1064
"24454","2 punti segnato","Nicolò Melli","Nikola Mirotic","made",355,955,1245,504
"24454","2 punti segnato","Shabazz Napier","Nikola Mirotic","made",392,992,660,252
"24454","2 punti sbagliato","","Devon Hall","missed",486,1086,1005,280
"24454","2 punti segnato","","Nikola Mirotic","made",486,1086,1005,280
"24454","3 punti sbagliato","","Devon Hall","missed",524,1124,1005,840
"24454","3 punti sbagliato","","Nikola Mirotic","missed",567,1167,375,980
"24454","3 punti sbagliato","","Stefano Tonut","missed",33,1233,1455,252
"24454","3 punti segnato","Shabazz Napier","Nikola Mirotic","made",39,1239,525,840
"24454","3 punti segnato","Stefano Tonut","Nicolò Melli","made",83,1283,45,196
"24454","2 punti sbagliato","","Nicolò Melli","missed",124,1324,780,728
"24454","2 punti sbagliato","","Nicolò Melli","missed",170,1370,1080,336
"24454","2 punti sbagliato","","Nikola Mirotic","missed",263,1463,825,252
"24454","2 punti sbagliato","","Shavon Shields","missed",300,1500,915,336
"24454","2 punti sbagliato","","Nikola Mirotic","missed",323,1523,555,224
"24454","3 punti segnato","Diego Flaccadori","Shavon Shields","made",359,1559,225,728
"24454","2 punti segnato","Shavon Shields","Kyle Hines","made",404,1604,840,224
"24454","3 punti sbagliato","","Johannes Voigtmann","missed",437,1637,1350,560
"24454","2 punti segnato","","Diego Flaccadori","made",470,1670,645,252
"24454","2 punti sbagliato","","Johannes Voigtmann","missed",505,1705,705,308
"24454","2 punti sbagliato","","Johannes Voigtmann","missed",547,1747,765,420
"24454","3 punti segnato","","Shavon Shields","made",587,1787,765,1036
"24454","3 punti sbagliato","","Devon Hall","missed",136,1936,1140,868
"24454","3 punti segnato","Devon Hall","Nikola Mirotic","made",280,2080,90,504
"24454","2 punti segnato","","Devon Hall","made",344,2144,690,224
"24454","3 punti sbagliato","","Nicolò Melli","missed",488,2288,1440,364
"24454","2 punti segnato","Shavon Shields","Diego Flaccadori","made",564,2364,675,168
